,idade,salario
12687,38,2438
12688,43,5500
12689,36,3000
12690,20,1200
12691,57,5419
12692,33,2000
12693,29,6400.00
12694,26,2000
12695,49,21000
12696,46,1500
12697,45,1478
12698,27,1796
12699,30,2300
12700,46,2500
12701,28,1600
12702,40,3500.00
12703,27,6000
12704,26,800
12705,47,10000
12706,24,1400
12707,41,5262
12708,22,708
12709,35,1500
12710,37,3081.07
12711,52,2000
12712,42,3000
12713,25,1200
12714,33,800
12715,26,2000
12716,41,2000
12717,57,3000
12718,35,2650
12719,37,1200
12720,30,2700
12721,25,1019
12722,50,8000
12723,30,1250
12724,23,1500
12725,51,2000
12726,26,2100
12727,41,2000
12728,29,1800
12729,30,1600
12730,27,2200.00
12731,51,7000
12732,29,2000
12733,30,1500
12734,40,2146.01
12735,40,1500.00
12736,26,2000
12737,30,2500
12738,20,940
12739,41,5500.00
12740,42,6500
12741,22,781.00
12742,37,3500
12743,23,2000
12744,39,1400
12745,39,2000
12746,38,3500
12747,36,2500.00
12748,43,2700
12749,33,6500
12750,36,8400
12751,42,2500
12752,42,11000
12753,34,3000
12754,29,3300
12755,44,5500
12756,24,954.4
12757,20,1330
12758,24,2000
12759,37,5000
12760,44,10000
12761,20,1000
12762,22,1200.00
12763,23,1000
12764,24,880.00
12765,40,4800
12766,44,8000
12767,26,1000
12768,42,3434
12769,29,2250
12770,41,1609
12771,57,1500
12772,37,1800.00
12773,29,1500
12774,37,4000
12775,39,2700
12776,38,6000
12777,24,822.00
12778,24,880
12779,36,3200
12780,50,1300.00
12781,38,10000
12782,25,1200
12783,30,3900.00
12784,37,3500
12785,54,1700
12786,61,3600
12787,31,1930
12788,35,1400
12789,27,2013
12790,21,1000
12791,35,10837.44
12792,35,3800
12793,45,10000
12794,30,1600
12795,22,1425.06
12796,22,1200
12797,22,1535
12798,20,600
12799,33,5000
12800,45,3300
12801,43,5200
12802,30,2600
12803,22,1000
12804,32,2400
12805,28,2500
12806,49,9466
12807,44,3568.00
12808,40,3000
12809,26,1600
12810,35,2200.00
12811,28,1300
12812,29,1200.00
12813,40,2500
12814,46,2800
12815,28,3800
12816,31,2000
12817,50,19000
12818,35,7365.00
12819,43,2000
12820,26,1574
12821,24,1200
12822,22,1025
12823,41,9000
12824,59,2000
12825,27,4300
12826,25,2000
12827,35,1666
12828,32,1300
12829,30,3500
12830,39,4000
12831,44,2100
12832,32,3800
12833,31,800
12834,41,6000
12835,21,800
12836,33,3000
12837,42,1400
12838,33,16000
12839,21,800
12840,30,1312
12841,27,1100
12842,26,1800
12843,35,1300
12844,27,1300
12845,27,1485
12846,21,825
12847,38,2048
12848,55,6500
12849,22,1300.00
12850,28,3800.00
12851,27,937
12852,33,5600.00
12853,24,1600
12854,47,2200
12855,34,1200.00
12856,41,8600
12857,32,1700
12858,34,8000
12859,21,2000
12860,32,1200.00
12861,37,2000
12862,20,1000
12863,32,2020
12864,46,4458
12865,20,1400
12866,23,981.82
12867,26,4000
12868,27,1500
12869,37,5000
12870,32,2900
12871,35,1611
12872,30,6400
12873,62,1200
12874,54,6000
12875,36,2162
12876,24,1200
12877,62,6500
12878,23,1312
12879,28,1322.00
12880,48,12766
12881,47,2860
12882,31,1547
12883,48,3021.4
12884,21,957
12885,36,3600
12886,31,3400
12887,35,2641
12888,52,8000
12889,36,5500
12890,50,4767
12891,30,750
12892,23,800
12893,30,4500
12894,25,1200
12895,36,3000
12896,24,1100
12897,25,2896
12898,22,1000
12899,33,1200.00
12900,30,3000
12901,30,1170
12902,22,1250
12903,37,2900
12904,34,1704.00
12905,34,7415
12906,23,1000
12907,56,8500
12908,33,1300
12909,44,1400
12910,28,1500
12911,23,1000
12912,23,2500
12913,35,1500
12914,31,4000
12915,48,5000
12916,36,8500
12917,36,3000
12918,38,1200
12919,41,1200
12920,26,1600
12921,42,9000
12922,20,1000
12923,32,7000
12924,32,1098.00
12925,30,2500
12926,33,4100
12927,48,5500
12928,36,4800
12929,38,1200
12930,33,2500.00
12931,44,1735
12932,32,1500
12933,37,10000
12934,36,7000
12935,27,1557
12936,51,1100
12937,24,1300
12938,21,1500
12939,25,1226
12940,43,5381
12941,30,1100.00
12942,36,6000
12943,24,1459.99
12944,23,2000
12945,29,2500
12946,41,5000
12947,25,1731
12948,31,2000
12949,23,1176
12950,33,6500
12951,25,1000
12952,56,5000.00
12953,33,7000
12954,39,1060
12955,28,1500
12956,34,2900
12957,21,880
12958,43,13000
12959,52,1800
12960,36,1000
12961,36,8500
12962,48,1900
12963,29,1700
12964,42,1600
12965,34,2500
12966,25,1800
12967,45,6500
12968,42,22000
12969,39,2000
12970,43,2600
12971,30,1400
12972,45,1500
12973,38,2500
12974,25,900
12975,19,1165
12976,40,2100
12977,20,800
12978,20,974.4
12979,36,1468
12980,19,900
12981,37,3000.00
12982,33,4000
12983,34,2000
12984,29,1460
12985,28,2000.00
12986,23,1200.00
12987,29,2000
12988,49,3000
12989,29,3500
12990,34,2750
12991,38,7700
12992,31,3200
12993,19,954
12994,46,6500
12995,38,3000
12996,26,1000
12997,49,1900
12998,34,2000
12999,19,900
13000,39,4500
13001,31,2000.00
13002,31,1300
13003,30,5700.00
13004,23,800
13005,43,12000
13006,42,955
13007,22,788
13008,46,8000
13009,26,1700
13010,38,2000
13011,35,6200
13012,35,1400.00
13013,33,7600
13014,34,1800
13015,21,1000
13016,23,1650
13017,34,7000
13018,44,12000
13019,29,3100
13020,27,1800.00
13021,38,6500
13022,39,5750
13023,23,954
13024,28,2240
13025,32,1600
13026,33,7480
13027,27,1136
13028,37,1600
13029,51,13500
13030,37,3500
13031,43,7901
13032,25,1900
13033,38,1600
13034,46,2247.32
13035,40,2700
13036,20,900
13037,34,3000
13038,34,6000
13039,28,2987
13040,40,7500
13041,32,6100
13042,43,7080
13043,54,20000
13044,37,4200
13045,53,2000
13046,40,1700
13047,32,2400
13048,22,1307.49
13049,28,5724
13050,37,4800
13051,29,1200.01
13052,34,7000
13053,23,1312
13054,27,1088.00
13055,38,5221
13056,33,2000
13057,20,1400
13058,54,20000
13059,26,1025
13060,23,1100.00
13061,50,7800
13062,30,4000
13063,31,2200.00
13064,26,1428
13065,34,1491
13066,57,6500
13067,38,4500
13068,36,3500
13069,22,1302
13070,36,4244
13071,28,977.24
13072,35,2500
13073,23,1312
13074,40,2151
13075,22,1350
13076,31,1300
13077,57,2206
13078,30,1100
13079,33,2600
13080,28,1102.00
13081,25,2000
13082,26,1500
13083,24,1100
13084,31,4000
13085,30,1000
13086,29,934
13087,49,2600
13088,26,800
13089,40,712
13090,23,1000
13091,24,1200
13092,28,1300
13093,24,2200
13094,22,1000
13095,38,3815.00
13096,23,1400
13097,31,7100
13098,47,2645
13099,24,700
13100,41,8000
13101,20,1350
13102,43,1500.00
13103,63,8000
13104,43,6600
13105,24,1575
13106,20,950
13107,33,2600
13108,31,1360
13109,24,750
13110,32,1800
13111,29,1136
13112,32,2500
13113,32,4159
13114,26,1350
13115,34,1800
13116,40,5100.00
13117,41,8000
13118,41,4500
13119,35,32000
13120,21,1500
13121,28,1800
13122,24,1300
13123,25,1350
13124,35,8100
13125,24,2200
13126,20,1250
13127,19,1000
13128,32,1916
13129,67,9000
13130,27,1700
13131,24,880
13132,46,4500
13133,20,1200
13134,31,3200
13135,26,1500
13136,34,1800
13137,34,1312
13138,26,1680
13139,31,1800.00
13140,30,3200
13141,42,4111.6
13142,21,1700
13143,48,5800
13144,32,1600
13145,29,1108
13146,28,1790
13147,30,3500.00
13148,66,7000
13149,57,8300
13150,54,4000
13151,21,724.45
13152,25,850
13153,38,1000
13154,41,2000
13155,30,2000
13156,26,2000
13157,43,4100
13158,35,4550
13159,46,12500
13160,33,6000
13161,36,20000.00
13162,36,937
13163,34,2625
13164,19,1700
13165,23,1500
13166,36,2100
13167,39,4000
13168,21,800
13169,22,1000
13170,42,900
13171,31,1510
13172,27,1300
13173,31,3800
13174,44,6500
13175,51,7500
13176,24,1500
13177,22,900
13178,37,17000
13179,47,2000
13180,45,2000
13181,21,2400
13182,51,10000
13183,30,3000
13184,28,1000.00
13185,33,4250.36
13186,24,1200
13187,38,6700
13188,49,12400
13189,43,7683
13190,36,6020
13191,33,1400
13192,31,2800.00
13193,30,1500
13194,27,3500
13195,26,2000
13196,49,12000
13197,49,10000
13198,32,1250
13199,35,18000
13200,33,6400
13201,24,1800
13202,35,10000
13203,35,1500
13204,29,1400
13205,34,3307
13206,40,8000
13207,45,1500
13208,29,1800
13209,47,7100.00
13210,38,917
13211,36,3000
13212,33,1300
13213,55,8000
13214,24,1921
13215,40,8500
13216,30,2600
13217,31,11800
13218,25,1854
13219,37,1600
13220,32,1500
13221,31,3800
13222,46,1500
13223,36,1832.76
13224,37,1500
13225,41,2300
13226,54,25000
13227,45,6800
13228,29,3500
13229,27,800
13230,38,6000
13231,25,800
13232,41,3900
13233,32,1220
13234,32,1834
13235,46,1500
13236,43,2720
13237,36,3000
13238,38,1300
13239,36,1617.00
13240,29,678
13241,50,8000.00
13242,20,900
13243,51,8500
13244,29,6700
13245,32,1254
13246,39,7000
13247,40,2650
13248,40,4700
13249,19,950
13250,38,794
13251,39,2800
13252,27,1600
13253,38,1312
13254,45,2000
13255,42,5450
13256,26,999
13257,34,7000
13258,48,1500
13259,25,1100
13260,24,1200.00
13261,30,2600
13262,66,10000
13263,26,1200.00
13264,24,1500
13265,27,1300
13266,25,1470
13267,30,3000
13268,25,2500
13269,26,1081
13270,35,1500
13271,30,1300
13272,37,1800
13273,36,950
13274,50,4200
13275,39,2700
13276,22,1300
13277,26,1744
13278,46,5400
13279,25,4500
13280,30,1200
13281,29,2300
13282,53,20000
13283,21,1200
13284,41,1975
13285,28,1600
13286,52,16000
13287,54,3000
13288,29,1500
13289,31,1200
13290,26,3800
13291,38,13500
13292,36,9300
13293,34,1200
13294,47,1100.00
13295,28,2246
13296,26,1400.00
13297,35,880.00
13298,27,2500
13299,22,900
13300,24,800.00
13301,48,6000
13302,41,3646.77
13303,56,4000
13304,38,1500
13305,43,2059
13306,31,1700
13307,24,1224
13308,60,5000
13309,27,3097
13310,41,3500
13311,31,2500
13312,30,2200
13313,52,5700
13314,28,2000
13315,22,900
13316,49,23000
13317,27,1800
13318,29,5200
13319,24,6750
13320,24,1420
13321,48,3000
13322,39,3800
13323,19,900
13324,30,1500
13325,33,2700
13326,36,10500
13327,39,4500
13328,39,7900
13329,34,3000
13330,38,3000
13331,20,937
13332,37,5900
13333,30,1450
13334,25,1450
13335,44,4500
13336,31,1412
13337,26,1300
13338,47,7000
13339,29,2467.13
13340,25,3400
13341,32,1413
13342,29,1255.87
13343,21,1100
13344,40,10500
13345,34,2165.01
13346,29,1600
13347,27,1500
13348,42,3590.00
13349,37,2800
13350,31,1200
13351,26,5000
13352,27,4500
13353,20,1335.02
13354,28,1630
13355,40,7000
13356,32,953
13357,42,1824
13358,39,2000
13359,28,1700
13360,31,1800
13361,25,1500.00
13362,44,1642
13363,32,5500
13364,24,1000
13365,32,4000
13366,36,1300
13367,40,7193
13368,43,12500
13369,23,2000
13370,67,4000.00
13371,30,1500
13372,33,2650
13373,44,6500.00
13374,39,13000
13375,29,1600
13376,34,1790
13377,31,1270
13378,23,1088
13379,40,5500.00
13380,40,1300
13381,34,4000
13382,29,1630
13383,40,4200
13384,20,1500
13385,28,1500
13386,25,1500
13387,31,2300
13388,40,937
13389,28,3012.9
13390,52,2000
13391,34,14000
13392,24,1500
13393,38,1000.5
13394,43,15000
13395,49,8500
13396,34,937
13397,24,1500
13398,23,2000
13399,45,1200
13400,38,2288
13401,29,1800
13402,21,1000
13403,41,12000
13404,29,1820
13405,29,4000
13406,48,2500
13407,29,800
13408,27,900
13409,41,4876.87
13410,41,9500
13411,31,1700
13412,52,5359.72
13413,22,1425
13414,28,1200
13415,47,22000
13416,27,2000
13417,49,2100
13418,45,2700
13419,33,6050
13420,29,4500
13421,27,4984
13422,56,13500
13423,24,1365
13424,48,3890
13425,25,1525
13426,23,1100
13427,38,1500
13428,47,3900
13429,30,1350
13430,29,1300
13431,39,11000.00
13432,34,5000
13433,25,2010
13434,25,1500
13435,52,917.37
13436,33,1020
13437,26,1501
13438,25,770
13439,43,7400
13440,39,8000
13441,31,1700
13442,40,11000
13443,26,1800
13444,20,800
13445,30,976
13446,31,6000
13447,39,7000
13448,39,5000
13449,32,545
13450,45,4000
13451,26,1800
13452,23,2200
13453,28,1390
13454,22,600
13455,36,4000
13456,31,2700
13457,35,3000
13458,23,1300.00
13459,35,1600
13460,26,2240
13461,51,3000
13462,31,1000
13463,28,1191
13464,45,8000
13465,42,3924
13466,47,6000
13467,31,3000
13468,31,4690
13469,37,2450
13470,47,3500
13471,21,1610
13472,21,670
13473,36,4500
13474,40,1200
13475,29,2556
13476,23,1071
13477,22,1250
13478,21,600
13479,28,3114
13480,38,15020.00
13481,37,1600
13482,23,1076
13483,39,2000
13484,22,1600.00
13485,25,1557
13486,34,1225
13487,35,1000
13488,25,1700
13489,21,890.00
13490,26,2500
13491,28,1202.00
13492,37,3500
13493,35,4400
13494,21,1400
13495,50,3000
13496,25,880
13497,18,600
13498,34,4500.00
13499,26,3000
13500,48,5000
13501,26,1255
13502,25,1700
13503,23,810.10
13504,26,1800
13505,30,1000
13506,38,3000
13507,34,5545
13508,26,850.00
13509,35,2100.00
13510,46,8000.00
13511,18,700
13512,29,1200
13513,30,972.00
13514,40,5700
13515,23,2100
13516,30,1300
13517,27,1100
13518,31,1700
13519,34,2000
13520,20,1000
13521,39,1500
13522,31,1200
13523,46,1200.00
13524,31,1600
13525,24,1720.29
13526,32,3000
13527,35,4175
13528,30,1461
13529,36,2500
13530,41,4500
13531,30,1500
13532,26,750
13533,34,9300
13534,44,1000
13535,39,1650.00
13536,33,2400
13537,22,1660
13538,35,2600
13539,25,1900
13540,28,1791
13541,33,4500
13542,48,8600
13543,25,1250
13544,21,937
13545,32,1767
13546,28,7600
13547,36,11500.00
13548,41,10500
13549,33,3754
13550,41,3700
13551,50,4600
13552,20,800
13553,38,2200
13554,24,800.00
13555,35,7000.00
13556,32,3440
13557,28,1800
13558,44,1000
13559,21,1200
13560,30,1400
13561,31,1400
13562,29,1690
13563,37,2000.00
13564,37,3000
13565,63,8000
13566,35,7500
13567,41,7000
13568,25,1507
13569,28,1000
13570,51,2600
13571,39,6100
13572,34,3000
13573,37,22000
13574,24,900
13575,36,600
13576,21,937
13577,56,9000.00
13578,58,3500
13579,28,1700
13580,40,1200
13581,29,1900
13582,42,1800
13583,35,1300
13584,23,1300
13585,29,1544
13586,37,6100
13587,42,1600
13588,28,1933
13589,76,9000
13590,68,8000
13591,40,3400
13592,39,900
13593,26,750
13594,47,12000
13595,33,2500
13596,21,1088
13597,32,1419
13598,23,1200.00
13599,27,2200
13600,58,10300
13601,27,1635
13602,55,5600
13603,45,1073.00
13604,41,1300
13605,23,1800
13606,23,1000
13607,32,4400
13608,27,1200
13609,40,4600
13610,32,1599
13611,32,1100.00
13612,32,5400
13613,53,1800
13614,22,1053
13615,22,1200
13616,26,1330
13617,27,1300
13618,28,1360
13619,37,10000
13620,38,3110.00
13621,24,1300
13622,55,6800
13623,26,2200
13624,30,2100
13625,46,2105
13626,22,815
13627,24,1300
13628,21,1000
13629,30,9000
13630,35,3500
13631,45,13600
13632,49,5000.00
13633,41,2820
13634,20,1600
13635,30,1900
13636,34,4000
13637,34,9150
13638,23,1100
13639,42,4000.00
13640,32,1300
13641,42,2555
13642,25,2500
13643,27,900
13644,39,6000
13645,46,4850
13646,32,1380
13647,35,4000
13648,26,1400.00
13649,50,11972
13650,31,8000
13651,42,4500
13652,21,1300
13653,24,1600
13654,29,1200
13655,37,3000
13656,37,3200
13657,37,10000
13658,35,922
13659,57,1050
13660,37,3850.00
13661,26,1200
13662,33,1700
13663,25,2000
13664,43,1800
13665,41,10000
13666,36,1362
13667,33,3000
13668,38,2000
13669,43,19100
13670,31,2400
13671,38,5500
13672,27,1200
13673,21,1150
13674,26,1000
13675,28,6200
13676,34,7500
13677,49,8700
13678,29,1580.00
13679,35,1380
13680,33,1371
13681,34,940
13682,31,4000
13683,21,1200
13684,40,3400
13685,24,1318
13686,38,1400
13687,29,1900.00
13688,27,1650
13689,34,5700
13690,32,1929
13691,42,1336
13692,22,800.00
13693,54,8321
13694,53,1600
13695,34,2523.27
13696,29,2900
13697,25,1784
13698,34,950
13699,28,2500
13700,31,1500
13701,42,4200
13702,29,3688
13703,33,3000
13704,45,1500
13705,30,2250
13706,60,8500
13707,32,1600
13708,40,2774
13709,41,1647
13710,53,3000
13711,37,3500
13712,25,1000.00
13713,27,4225.00
13714,40,3500
13715,33,5779
13716,38,4400
13717,26,1200
13718,59,6000.00
13719,49,5700
13720,54,17000
13721,45,6000
13722,35,2149
13723,28,3000
13724,25,1089
13725,30,1800
13726,40,6000
13727,28,1048
13728,41,990
13729,19,862.55
13730,26,1000
13731,45,18000
13732,40,1600
13733,30,1800
13734,30,3400
13735,28,1000
13736,30,1200
13737,39,2000
13738,39,1800
13739,22,1319
13740,48,1490
13741,35,1500
13742,22,1379.04
13743,31,6700
13744,31,3150.00
13745,51,10700
13746,36,5000
13747,27,2200
13748,31,13000
13749,28,3800
13750,44,7700
13751,30,1800.00
13752,36,3000
13753,38,7409
13754,25,1111.66
13755,37,3000
13756,39,17000
13757,50,29000
13758,18,1000
13759,29,1178
13760,33,690
13761,33,1600.00
13762,29,2154
13763,29,3300
13764,33,2500
13765,34,2500
13766,42,9600
13767,31,1051
13768,26,1700
13769,29,2850
13770,41,12665
13771,30,2500
13772,20,1793
13773,23,953
13774,24,1850.00
13775,38,1000
13776,35,1400
13777,48,5000
13778,30,4500
13779,21,800
13780,29,2100
13781,23,1357
13782,24,1500
13783,30,1715.00
13784,31,3315
13785,37,4000
13786,35,4200
13787,33,6000
13788,18,692
13789,29,2200
13790,23,1000
13791,38,1540
13792,30,989
13793,26,1000.00
13794,41,3100.00
13795,27,2200
13796,43,6400
13797,30,2414.00
13798,47,3932
13799,25,1500
13800,30,2769
13801,38,6500
13802,52,2500
13803,24,2000
13804,25,1208.36
13805,20,1000
13806,35,2100
13807,23,600
13808,23,1300
13809,41,2583
13810,23,4500
13811,26,2150.96
13812,47,6000
13813,28,3000
13814,28,1300
13815,30,1530.00
13816,30,2300
13817,46,3950
13818,25,2000
13819,33,5600.00
13820,32,3500
13821,35,8500.00
13822,34,1800
13823,21,1290
13824,32,2800
13825,36,1958
13826,54,3500
13827,33,3800
13828,49,8000
13829,34,13000
13830,28,3500.00
13831,22,1177
13832,24,1100
13833,21,1000
13834,33,3000
13835,36,3000
13836,34,818
13837,29,1743
13838,57,18000
13839,24,1700
13840,36,2785
13841,23,2000
13842,26,3000
13843,20,1200
13844,30,3200.00
13845,27,788
13846,23,820
13847,43,3000
13848,38,3000
13849,29,3100
13850,29,2332
13851,34,3500
13852,40,5500
13853,24,1600
13854,32,1800
13855,41,4368
13856,34,3500
13857,24,1735
13858,22,800.00
13859,35,1900.00
13860,29,1200
13861,47,14000
13862,26,1600
13863,42,1450
13864,38,1400
13865,29,1152
13866,33,2500
13867,22,3000
13868,29,1700
13869,24,1180
13870,25,1500
13871,38,5200
13872,24,600
13873,30,1801.39
13874,38,3000
13875,36,7500
13876,30,3090
13877,21,1300
13878,26,1500.00
13879,25,1600
13880,23,1000
13881,31,3500
13882,27,3000
13883,38,2000
13884,33,1800
13885,39,3529
13886,36,3700
13887,25,1330
13888,46,1200
13889,43,3200
13890,56,20000
13891,30,7200
13892,31,2500
13893,19,1100
13894,23,1200
13895,35,3000
13896,28,1500
13897,21,1800
13898,25,950
13899,32,2300
13900,21,780
13901,45,5300
13902,27,1300
13903,32,1467
13904,32,1500
13905,28,3000
13906,21,1200
13907,30,1100
13908,28,1800
13909,29,1400
13910,25,1710.2
13911,44,8000
13912,23,1200
13913,31,1200
13914,27,1100
13915,43,2000
13916,39,3000
13917,24,1768
13918,33,3308
13919,45,2000
13920,40,1678
13921,45,4500
13922,48,3000
13923,33,7000
13924,36,2000.00
13925,36,3088
13926,36,5000
13927,45,5000
13928,42,5000
13929,28,1500
13930,40,3500
13931,31,1709
13932,27,5000
13933,40,2000
13934,31,1200
13935,28,1340
13936,42,5350.00
13937,37,2700.00
13938,28,1300.00
13939,33,2036
13940,38,1800
13941,39,3400.00
13942,27,3000
13943,30,2700
13944,21,1002.1
13945,37,3900
13946,31,1500
13947,28,1400
13948,46,2247.29
13949,37,4500
13950,32,1200
13951,29,1000.00
13952,25,1200
13953,57,15000
13954,49,5000
13955,42,3330.00
13956,35,3858
13957,25,1000
13958,24,671.00
13959,26,1000
13960,27,1200
13961,49,9200
13962,58,22000
13963,25,1318
13964,29,1600
13965,40,7000
13966,42,1350
13967,38,6880
13968,31,3500
13969,29,1000
13970,39,10000.00
13971,25,1500
13972,34,3500
13973,35,1528
13974,18,900
13975,27,1200
13976,50,1500.00
13977,27,1922
13978,47,2900
13979,54,5000
13980,28,1600
13981,27,1012.00
13982,47,17000
13983,25,820
13984,52,3000
13985,34,3000
13986,35,1200.00
13987,18,1000
13988,31,2100
13989,40,4900
13990,44,1800
13991,26,1200
13992,26,2716
13993,41,15950
13994,44,6000
13995,22,785
13996,41,3500
13997,26,1000
13998,30,5000
13999,38,1500
14000,38,1360.00
14001,31,1700
14002,22,957
14003,36,8000
14004,45,2000
14005,32,1200
14006,42,2080
14007,34,1700
14008,45,3960
14009,24,1115
14010,21,957
14011,23,1308.08
14012,37,2500
14013,46,6000
14014,29,4500
14015,38,3000
14016,53,4750
14017,39,5000
14018,54,1192
14019,45,1200
14020,46,2400
14021,24,1850
14022,52,7500
14023,52,2200
14024,50,5000
14025,28,1088.22
14026,43,5100
14027,24,1800
14028,58,10000
14029,29,900
14030,19,600
14031,22,1000.00
14032,43,4000
14033,44,5590
14034,19,1800
14035,58,4000
14036,33,1200
14037,34,9500
14038,68,12000
14039,31,3821
14040,38,1600
14041,26,3300
14042,26,2000
14043,26,1660
14044,42,11000
14045,35,1800
14046,26,1522
14047,40,3700
14048,31,3000
14049,37,7900
14050,38,7700
14051,43,2700
14052,30,1000
14053,31,3500
14054,27,1100
14055,46,2500
14056,34,1370
14057,28,1700
14058,43,1200
14059,28,546
14060,36,3500
14061,35,3200
14062,45,4800
14063,30,2800
14064,28,1800
14065,24,1450
14066,42,2363.88
14067,36,10500
14068,25,900
14069,36,1418
14070,25,720
14071,26,1730
14072,36,10000.00
14073,28,1700
14074,33,1292
14075,23,1200
14076,61,2200
14077,28,1090
14078,50,5000
14079,64,19500
14080,26,1001
14081,43,2500
14082,26,1360.77
14083,47,2700
14084,36,13000
14085,34,10000
14086,44,3500
14087,30,2500
14088,25,1000
14089,29,600
14090,27,1500
14091,26,1420
14092,57,16100
14093,36,2000
14094,38,1450
14095,30,1800
14096,36,1306
14097,28,3000
14098,38,2109.00
14099,22,715
14100,24,1000
14101,27,2100
14102,20,650
14103,36,1785
14104,25,1615
14105,43,4500
14106,30,1200
14107,29,5000
14108,34,3000
14109,43,3500
14110,35,4000.05
14111,23,1200
14112,27,950
